name,lat,lon,country,name_slug
Greifswalder Straße,52.5402462,13.4389887,DE,greifswalder-strae
Velten (Mark),52.6842919,13.1729152,DE,velten-mark
Tornesch,53.697001,9.7152916,DE,tornesch
Bleckede-Waldfrieden,53.2728694,10.742122,DE,bleckede-waldfrieden
Draisinenbahnhof Waldfrieden,53.2720803,10.744308,DE,draisinenbahnhof-waldfrieden
Immensen-Arpke,52.3912319,10.0837218,DE,immensen-arpke
Itzehoe,53.9242344,9.5100452,DE,itzehoe
Langenhorn Nord,53.6609764,10.0175721,DE,langenhorn-nord
Staßfurt,51.8515572,11.5878747,DE,stafurt
Zempin,54.065992,13.9601243,DE,zempin
Seelze,52.3917006,9.5944522,DE,seelze
Harburg Rathaus,53.4607292,9.9803507,DE,harburg-rathaus
Huntlosen,52.9908214,8.2665141,DE,huntlosen
Sandkrug,53.0551183,8.2548772,DE,sandkrug
Schladen (Harz),52.0221775,10.5498525,DE,schladen-harz
Bad Gandersheim,51.8675782,10.0200491,DE,bad-gandersheim
Tostedt,53.2717517,9.7313671,DE,tostedt
Bad Salzuflen,52.0816192,8.7404483,DE,bad-salzuflen
Herford,52.1196393,8.6637749,DE,herford
Rotenburg (Wümme),53.1124706,9.3908499,DE,rotenburg-wumme
HafenCity Universität,53.5405541,10.0079629,DE,hafencity-universitat
Feucht,49.3819306,11.2040243,DE,feucht
Hauptbahnhof Nord,53.5541197,10.006127,DE,hauptbahnhof-nord
Glossen,51.2424783,12.9960478,DE,glossen
Nebitzschen,51.2391614,13.0170229,DE,nebitzschen
Seestraße,52.5498029,13.3531176,DE,seestrae
Leopoldplatz,52.5463833,13.3591672,DE,leopoldplatz
Wellendorf,52.1812083,8.1400353,DE,wellendorf
Kutenholz,53.4704846,9.3088841,DE,kutenholz
Großbeeren,52.3509138,13.2847017,DE,grobeeren
Meyenburg,53.3111658,12.247386,DE,meyenburg
Großenaspe,53.981185,9.970178,DE,groenaspe
Bad Sooden-Allendorf,51.2680571,9.9686952,DE,bad-sooden-allendorf
Frankfurter Allee,52.5136227,13.4754364,DE,frankfurter-allee
Charlottenburg,52.5050484,13.3045162,DE,charlottenburg
Wehretal-Reichensachsen,51.154186,9.9860176,DE,wehretal-reichensachsen
Naturkundemuseum,52.5312724,13.3821605,DE,naturkundemuseum
Herzberg (Mark),52.905416,12.9780496,DE,herzberg-mark
Löwenberg (Mark),52.8967303,13.1899592,DE,lowenberg-mark
Lentföhrden,53.8767804,9.8899404,DE,lentfohrden
Vechelde,52.2578895,10.3588566,DE,vechelde
Rheinsberg (Mark),53.0927817,12.9002055,DE,rheinsberg-mark
Schichauweg,52.3985451,13.3894102,DE,schichauweg
Voltastraße,52.5422898,13.392876,DE,voltastrae
Moritzplatz,52.5036623,13.4107479,DE,moritzplatz
Schönleinstraße,52.4930552,13.4220572,DE,schonleinstrae
Perleberg,53.0713207,11.8520684,DE,perleberg
Höxter-Ottbergen,51.7109551,9.3053907,DE,hoxter-ottbergen
Lichterfelde Ost,52.4298633,13.3280815,DE,lichterfelde-ost
Boddinstraße,52.4801685,13.425281,DE,boddinstrae
Leinestraße,52.4729787,13.4283545,DE,leinestrae
Strausberger Platz,52.5180981,13.4315264,DE,strausberger-platz
Dahlem-Dorf,52.4574096,13.2897049,DE,dahlem-dorf
Weberwiese,52.5167465,13.4447135,DE,weberwiese
Grenzallee,52.4628825,13.4447716,DE,grenzallee
Rehberge,52.5566893,13.3409843,DE,rehberge
S Anhalter Bahnhof,52.5035788,13.3814763,DE,s-anhalter-bahnhof
Potsdamer Platz,52.5094035,13.3766399,DE,potsdamer-platz
U Potsdamer Platz,52.5091586,13.3782147,DE,u-potsdamer-platz
Berlin Hauptbahnhof,52.5249451,13.3696614,DE,berlin-hauptbahnhof
Britz-Süd,52.4377918,13.4481868,DE,britz-sud
Johannisthaler Chaussee,52.4293213,13.4533376,DE,johannisthaler-chaussee
Lipschitzallee,52.4246425,13.4626984,DE,lipschitzallee
Rudow,52.41617,13.4953978,DE,rudow
Zwickauer Damm,52.4233803,13.4839403,DE,zwickauer-damm
Lichtenrade,52.3869393,13.3964496,DE,lichtenrade
Afrikanische Straße,52.5602382,13.3346178,DE,afrikanische-strae
Kurt-Schumacher-Platz,52.5632274,13.327129,DE,kurt-schumacher-platz
Scharnweberstraße,52.5668172,13.3126219,DE,scharnweberstrae
Otisstraße,52.5710338,13.3029254,DE,otisstrae
Holzhauser Straße,52.575692,13.2961132,DE,holzhauser-strae
Fuldatal-Ihringshausen,51.3485542,9.525616,DE,fuldatal-ihringshausen
Borsigwerke,52.5818407,13.2905918,DE,borsigwerke
Brandenburger Tor,52.5166047,13.3809897,DE,brandenburger-tor
Kaulsdorf,52.5121351,13.5901922,DE,kaulsdorf
Weinmeisterstraße,52.5254666,13.4050194,DE,weinmeisterstrae
U Friedrichstraße,52.5202635,13.3882862,DE,u-friedrichstrae
Anton-Wilhelm-Amo-Straße,52.5117915,13.3850915,DE,anton-wilhelm-amo-strae
Krumme Lanke,52.4434481,13.2413921,DE,krumme-lanke
Landsberger Allee,52.529482,13.4547803,DE,landsberger-allee
Friedenau,52.4707164,13.3415003,DE,friedenau
Görlitzer Bahnhof,52.4992628,13.4280355,DE,gorlitzer-bahnhof
Klosterstraße,52.5172347,13.4124323,DE,klosterstrae
Schillingstraße,52.52079,13.4211125,DE,schillingstrae
Frankfurter Tor,52.515818,13.4539745,DE,frankfurter-tor
Schlesisches Tor,52.5008341,13.4414625,DE,schlesisches-tor
Prinzenstraße,52.4983972,13.40591,DE,prinzenstrae
Alt-Mariendorf,52.4396754,13.3875138,DE,alt-mariendorf
Platz der Luftbrücke,52.4860843,13.3859508,DE,platz-der-luftbrucke
Bönen,51.5980414,7.7572878,DE,bonen
Emsdetten,52.1767275,7.5315117,DE,emsdetten
Greven,52.0900464,7.5993281,DE,greven
Münster-Hiltrup,51.9045083,7.6545184,DE,munster-hiltrup
Dahlenburg,53.1693432,10.7088772,DE,dahlenburg
Paracelsus-Bad,52.5742433,13.348511,DE,paracelsus-bad
Residenzstraße,52.5711895,13.3604739,DE,residenzstrae
Franz-Neumann-Platz,52.5645392,13.3639236,DE,franz-neumann-platz
Wollankstraße,52.5651525,13.3923627,DE,wollankstrae
Vinetastraße,52.5593248,13.413278,DE,vinetastrae
Kaiserin-Augusta-Straße,52.4599764,13.3846346,DE,kaiserin-augusta-strae
Westphalweg,52.4462674,13.3856905,DE,westphalweg
Dannenberg Ost,53.1049816,11.1175915,DE,dannenberg-ost
Kottbusser Tor,52.4989853,13.4183107,DE,kottbusser-tor
Sophie-Charlotte-Platz,52.5109137,13.2963306,DE,sophie-charlotte-platz
Bocksthal,51.5792375,11.504745,DE,bocksthal
Zirkelschacht,51.5827998,11.5261519,DE,zirkelschacht
Nollendorfplatz,52.4995972,13.3537297,DE,nollendorfplatz
Spittelmarkt,52.5112959,13.4041155,DE,spittelmarkt
Hille,52.3326945,8.7494448,DE,hille
Kurfürstenstraße,52.4999599,13.3619411,DE,kurfurstenstrae
Schwartzkopffstraße,52.5351574,13.377318,DE,schwartzkopffstrae
Melsungen,51.1261807,9.5463793,DE,melsungen
Leipzig-Liebertwolkwitz,51.28377,12.4693871,DE,leipzig-liebertwolkwitz
Senefelderplatz,52.5323899,13.4126861,DE,senefelderplatz
Konstanzer Straße,52.4945315,13.3090745,DE,konstanzer-strae
Karl-Marx-Straße,52.4762696,13.4393375,DE,karl-marx-strae
Brügge(Prign),53.256318,12.2292489,DE,brugge-prign
Baddeckenstedt,52.0891487,10.2288376,DE,baddeckenstedt
Oranienburger Tor,52.5255998,13.3873583,DE,oranienburger-tor
Adenauerplatz,52.5000028,13.3073226,DE,adenauerplatz
Röthenbach (Pegnitz),49.4793,11.230774,DE,rothenbach-pegnitz
Cottbusser Platz,52.5338331,13.5964015,DE,cottbusser-platz
Kaulsdorf-Nord,52.5211535,13.5889176,DE,kaulsdorf-nord
Magdalenenstraße (Campus für Demokratie),52.5124541,13.4870792,DE,magdalenenstrae-campus-fur-demokratie
Kienberg (Gärten der Welt),52.5286152,13.5906369,DE,kienberg-garten-der-welt
Nauener Platz,52.5514056,13.3671696,DE,nauener-platz
Mendelssohn-Bartholdy-Park,52.503724,13.3748605,DE,mendelssohn-bartholdy-park
Pankstraße,52.5522617,13.3814583,DE,pankstrae
Hartmannshof,49.498889,11.5546301,DE,hartmannshof
Samariterstraße,52.5147399,13.4644405,DE,samariterstrae
Hönow,52.5384335,13.633123,DE,honow
Blumberg (b Berlin),52.6051449,13.6116227,DE,blumberg-b-berlin
Werneuchen,52.6373179,13.7374233,DE,werneuchen
Templin,53.1123662,13.4915853,DE,templin
Vogelsang (Kr Oberhavel),53.037652,13.3856628,DE,vogelsang-kr-oberhavel
Zehdenick(Mark),52.9792998,13.3174151,DE,zehdenick-mark
Bülowstraße,52.4975858,13.3632209,DE,bulowstrae
Hausvogteiplatz,52.5133502,13.395591,DE,hausvogteiplatz
Alt-Tempelhof,52.4655217,13.3856299,DE,alt-tempelhof
Ullsteinstraße,52.4537449,13.3844659,DE,ullsteinstrae
Mehringdamm,52.4941308,13.3886168,DE,mehringdamm
Paradestraße,52.4780189,13.3862561,DE,paradestrae
Onkel Toms Hütte,52.4498912,13.2530752,DE,onkel-toms-hutte
Oskar-Helene-Heim,52.4503608,13.2690711,DE,oskar-helene-heim
Freie Universität (Thielplatz),52.4510388,13.281744,DE,freie-universitat-thielplatz
Wittenbergplatz,52.5017976,13.3430005,DE,wittenbergplatz
Hansaplatz,52.518008,13.3420365,DE,hansaplatz
Birkenstraße,52.5323818,13.3413533,DE,birkenstrae
Blaschkoallee,52.4520801,13.4492022,DE,blaschkoallee
Blissestraße,52.4864895,13.3205449,DE,blissestrae
Breitenbachplatz,52.4670266,13.3088711,DE,breitenbachplatz
Zehlendorf,52.4310735,13.2585888,DE,zehlendorf
Heinebach,51.0456893,9.6643302,DE,heinebach
Hofgeismar-Hümme,51.5431378,9.4020861,DE,hofgeismar-humme
Osloer Straße,52.5571597,13.3732715,DE,osloer-strae
Veitshöchheim,49.8303456,9.8763139,DE,veitshochheim
Warburg-Scherfede,51.5247649,9.0479539,DE,warburg-scherfede
Riede (b Bremen),52.9738262,8.9395218,DE,riede-b-bremen
Tecklenburg,52.2158088,7.8023472,DE,tecklenburg
Leipzig-Plagwitz,51.3280581,12.3220577,DE,leipzig-plagwitz
Springe,52.2152259,9.5572091,DE,springe
Osterwald,52.0974343,9.6356483,DE,osterwald
Ahlen (Westf),51.7611553,7.8954375,DE,ahlen-westf
Bergedorf,53.4899751,10.2063722,DE,bergedorf
Lichterfelde Süd,52.4099669,13.3085527,DE,lichterfelde-sud
Südende,52.448279,13.3537492,DE,sudende
Rahnsdorf,52.4516372,13.6899776,DE,rahnsdorf
Priesterweg,52.4599231,13.356253,DE,priesterweg
Bobitz,53.8045736,11.3629202,DE,bobitz
Buch,52.6358345,13.4916378,DE,buch
Alsterdorf,53.6064146,10.0116906,DE,alsterdorf
Barmstedt,53.7929259,9.7722701,DE,barmstedt
Ellerau,53.7501448,9.9233683,DE,ellerau
Lattenkamp (Sporthalle),53.5998672,9.9946109,DE,lattenkamp-sporthalle
Cuxhaven,53.8602658,8.7048196,DE,cuxhaven
Borgweg (Stadtpark),53.5907696,10.0147719,DE,borgweg-stadtpark
Neustadt am Rübenberge,52.5033342,9.4553787,DE,neustadt-am-rubenberge
Osterstraße,53.5761625,9.9516599,DE,osterstrae
Elmshorn,53.7542251,9.6592636,DE,elmshorn
Sparrieshoop,53.7812935,9.6850643,DE,sparrieshoop
Bargteheide,53.7281839,10.269106,DE,bargteheide
Büsum,54.1340186,8.8675385,DE,busum
Schönfließ,52.6647002,13.3400405,DE,schonflie
Münster-Mecklenbeck,51.9240704,7.5793909,DE,munster-mecklenbeck
Fuhlsbüttel Nord,53.6392522,10.0166781,DE,fuhlsbuttel-nord
Langenhorn Markt,53.6488888,10.0172131,DE,langenhorn-markt
Kiwittsmoor,53.6749843,10.0161807,DE,kiwittsmoor
Reckenfeld,52.134258,7.564295,DE,reckenfeld
Bösensell,51.9070465,7.4877485,DE,bosensell
Münster Zentrum Nord,51.9841797,7.6384605,DE,munster-zentrum-nord
Rinkerode,51.8442617,7.6894909,DE,rinkerode
Springpfuhl,52.52704,13.5365518,DE,springpfuhl
Algermissen,52.2523206,9.9665859,DE,algermissen
Sehnde,52.3183763,9.9626301,DE,sehnde
Hamm-Bockum-Hövel,51.705004,7.7741358,DE,hamm-bockum-hovel
Mersch (Westf),51.7624854,7.7374572,DE,mersch-westf
Hettstedt Kupferkammerhütte,51.6330679,11.510965,DE,hettstedt-kupferkammerhutte
Kattenvenne,52.1133978,7.8603597,DE,kattenvenne
Ostbevern,52.0703611,7.8096301,DE,ostbevern
Lengerich-Hohne Pbf,52.1756663,7.8773398,DE,lengerich-hohne-pbf
Beelen,51.9293547,8.1159783,DE,beelen
Blankenese,53.5644641,9.8152673,DE,blankenese
Hasselbrook,53.5646689,10.0556724,DE,hasselbrook
Havixbeck,51.9668511,7.4073121,DE,havixbeck
Hamburg Airport (Flughafen),53.6326466,10.0066778,DE,hamburg-airport-flughafen
Poggenhagen,52.4671801,9.4538885,DE,poggenhagen
Coburg-Neuses,50.2781085,10.9510867,DE,coburg-neuses
Neustadt (Aisch) Bahnhof,49.5767278,10.588158,DE,neustadt-aisch-bahnhof
Bleckede,53.2916408,10.7273338,DE,bleckede
Steinfurt-Burgsteinfurt,52.147275,7.3295686,DE,steinfurt-burgsteinfurt
Altenberge,52.0517746,7.481611,DE,altenberge
Halle-Neustadt,51.4800708,11.9206514,DE,halle-neustadt
Lüdinghausen,51.7625729,7.4311751,DE,ludinghausen
Spandau,52.5347721,13.1974528,DE,spandau
Hedemünden,51.3921685,9.7616818,DE,hedemunden
Bundestag,52.5201123,13.3729545,DE,bundestag
Nottuln-Appelhülsen,51.8916352,7.4249519,DE,nottuln-appelhulsen
Garstedt,53.6844739,9.9860415,DE,garstedt
Klosterstern,53.5816736,9.9882157,DE,klosterstern
Buckhorn,53.664363,10.1557408,DE,buckhorn
Greifswald,54.0929537,13.3704504,DE,greifswald
Sassnitz,54.5164576,13.6379367,DE,sassnitz
Sassnitz Fährhafen,54.4860637,13.5852873,DE,sassnitz-fahrhafen
Neustrelitz Hauptbahnhof,53.3592383,13.0745118,DE,neustrelitz-hauptbahnhof
Kiel Hauptbahnhof,54.3134463,10.1310136,DE,kiel-hauptbahnhof
Anklam,53.8560688,13.7018698,DE,anklam
Prenzlau,53.3222738,13.8666984,DE,prenzlau
Waren (Müritz),53.5217959,12.6805557,DE,waren-muritz
Stralsund Rügendamm,54.3054374,13.1075647,DE,stralsund-rugendamm
Altefähr,54.3228693,13.1408606,DE,altefahr
Samtens,54.3542272,13.2909797,DE,samtens
Bergen auf Rügen,54.4207415,13.4186019,DE,bergen-auf-rugen
Prora,54.4448215,13.5642564,DE,prora
Ostseebad Binz Landesbahn,54.3928147,13.6099666,DE,ostseebad-binz-landesbahn
Baabe,54.3623008,13.7048483,DE,baabe
Putbus,54.3569901,13.480617,DE,putbus
Ohlstedt,53.6942752,10.1371187,DE,ohlstedt
Breitengüßbach,49.9666481,10.8871188,DE,breitengubach
Zapfendorf,50.0184078,10.9300289,DE,zapfendorf
Magdeburg Südost,52.0700707,11.6700958,DE,magdeburg-sudost
Lippstadt,51.6706881,8.3483173,DE,lippstadt
Rathenauplatz,49.4569018,11.0894789,DE,rathenauplatz
Niedergörsdorf,51.967912,12.9787903,DE,niedergorsdorf
Nürnberg-Dürrenhof,49.4480095,11.097639,DE,nurnberg-durrenhof
Rothenburger Straße,49.444406,11.055062,DE,rothenburger-strae
Sedanstraße / Lister Meile,52.3839056,9.7463828,DE,sedanstrae-/-lister-meile
Schlägerstraße,52.3642957,9.7473133,DE,schlagerstrae
Lister Platz,52.3890049,9.7511044,DE,lister-platz
Steintor,52.3758731,9.7325746,DE,steintor
Markthalle / Landtag,52.3707152,9.7360288,DE,markthalle-/-landtag
Geibelstraße,52.3599573,9.7506214,DE,geibelstrae
Kröpcke,52.3741963,9.7385645,DE,kropcke
Marienstraße,52.3699401,9.753163,DE,marienstrae
Kopernikusstraße,52.3865666,9.723815,DE,kopernikusstrae
Werderstraße,52.3878022,9.7341536,DE,werderstrae
Altenbekener Damm,52.3551183,9.7543794,DE,altenbekener-damm
Königsworther Platz,52.378176,9.72294,DE,konigsworther-platz
Aegidientorplatz,52.3689146,9.7432874,DE,aegidientorplatz
Osterburg,52.7876248,11.760473,DE,osterburg
Tangerhütte,52.4338574,11.809911,DE,tangerhutte
Draisinenbahnhof Bredenbeck,52.7047699,9.0911314,DE,draisinenbahnhof-bredenbeck
Rinteln,52.1988413,9.0780424,DE,rinteln
Eltersdorf,49.5523412,10.9963983,DE,eltersdorf
Turmstraße,52.5261489,13.3412971,DE,turmstrae
Parkeisenbahn,50.3360116,11.7090607,DE,parkeisenbahn
Schönebeck (Elbe),52.0188151,11.732941,DE,schonebeck-elbe
Mellenbach-Glasbach,50.6032787,11.1103814,DE,mellenbach-glasbach
Capelle (Westf),51.7356535,7.6111296,DE,capelle-westf
Siemensdamm,52.5367748,13.2727638,DE,siemensdamm
Vilseck,49.6161827,11.8013448,DE,vilseck
Uffenheim,49.5512769,10.2428208,DE,uffenheim
Züssow,53.9726529,13.5498339,DE,zussow
Velgast,54.2774286,12.8028195,DE,velgast
Stendal Hauptbahnhof,52.5946768,11.8548875,DE,stendal-hauptbahnhof
Ribnitz-Damgarten West,54.2391997,12.4370512,DE,ribnitz-damgarten-west
Nienburg (Weser),52.6453759,9.2178273,DE,nienburg-weser
Lingen (Ems),52.5199633,7.3215951,DE,lingen-ems
Leer (Ostfriesland),53.2313892,7.4651589,DE,leer-ostfriesland
Erlangen,49.5960693,11.0015908,DE,erlangen
Steinach (b Rothenburg o d Tauber),49.4532414,10.2734616,DE,steinach-b-rothenburg-o-d-tauber
Selbitz,50.3165283,11.747681,DE,selbitz
Oerlinghausen,51.978795,8.6660953,DE,oerlinghausen
Dorfmark,52.8984322,9.7705467,DE,dorfmark
Ebersdorf (b Coburg),50.2229483,11.0654915,DE,ebersdorf-b-coburg
Georgensgmünd,49.1833199,11.0161047,DE,georgensgmund
Ebermannstadt,49.7767794,11.1867134,DE,ebermannstadt
Emskirchen,49.5550382,10.709898,DE,emskirchen
Iphofen,49.6968381,10.2550326,DE,iphofen
Elfershausen-Trimberg,50.1405055,9.969133,DE,elfershausen-trimberg
Eschenau (Mittelfr),49.5754107,11.1984005,DE,eschenau-mittelfr
Wildeshausen,52.8977869,8.4314074,DE,wildeshausen
Förtschendorf,50.3931312,11.3500309,DE,fortschendorf
Freihung,49.6272619,11.9026481,DE,freihung
Ascheberg (Holstein),54.1485905,10.3404589,DE,ascheberg-holstein
Kiel-Elmschenhagen,54.2871344,10.1802482,DE,kiel-elmschenhagen
Steinheim (Westf),51.8683037,9.0885258,DE,steinheim-westf
Nortorf,54.1672351,9.8517973,DE,nortorf
Tierpark,52.4977241,13.5229595,DE,tierpark
Raisdorf,54.280869,10.2437228,DE,raisdorf
Preetz,54.2336102,10.2758646,DE,preetz
Wicklesgreuth,49.3106251,10.711622,DE,wicklesgreuth
Creidlitz,50.227155,10.9822336,DE,creidlitz
Haldensleben,52.2849843,11.4062749,DE,haldensleben
Baunach,49.9887168,10.8546751,DE,baunach
Jungfernheide,52.5307879,13.3006301,DE,jungfernheide
Rastow,53.4569017,11.4318098,DE,rastow
Detmold,51.9407404,8.8730316,DE,detmold
Helmbrechts,50.2337582,11.7243486,DE,helmbrechts
Illesheim,49.4797193,10.3826386,DE,illesheim
Rückersdorf (Mittelfr),49.4910238,11.231195,DE,ruckersdorf-mittelfr
Kitzingen,49.7325014,10.1552921,DE,kitzingen
Langlau,49.118755,10.8592864,DE,langlau
Köditz,50.3289484,11.8483956,DE,koditz
Schweinfurt Stadt,50.0470978,10.2448522,DE,schweinfurt-stadt
Hämelerwald,52.3547283,10.110489,DE,hamelerwald
Lauf (links der Pegnitz),49.5072011,11.2864482,DE,lauf-links-der-pegnitz
Uelzen,52.9695952,10.5529747,DE,uelzen
Hamburg-Harburg,53.4557227,9.9917669,DE,hamburg-harburg
Lauf (rechts Pegnitz),49.51257,11.2777895,DE,lauf-rechts-pegnitz
Steinerne Renne,51.8167975,10.7264456,DE,steinerne-renne
Wernigerode-Hasserode,51.8200859,10.7435681,DE,wernigerode-hasserode
Barleben,52.2089425,11.6211346,DE,barleben
Rätzlingen,52.4089206,11.1236132,DE,ratzlingen
Burgsinn,50.1499224,9.6561342,DE,burgsinn
Winterhausen,49.7089427,10.0112388,DE,winterhausen
Ludersheim,49.3921031,11.3241538,DE,ludersheim
Würzburg-Zell,49.8049134,9.8846238,DE,wurzburg-zell
Gemünden (Main),50.0495975,9.7004066,DE,gemunden-main
Karlstadt (Main),49.9628817,9.7682226,DE,karlstadt-main
Berlin Ostkreuz (Stadtbahn-F),52.5028181,13.4694146,DE,berlin-ostkreuz-stadtbahn-f
Stockau,49.9196465,11.6666965,DE,stockau
Weidenberg,49.9435482,11.72349,DE,weidenberg
Berlin Ostkreuz (Ringbahn-F),52.5028779,13.4696738,DE,berlin-ostkreuz-ringbahn-f
Wilhermsdorf,49.483507,10.7254001,DE,wilhermsdorf
Sulzbach-Rosenberg,49.499583,11.739012,DE,sulzbach-rosenberg
Hohen Neuendorf West,52.6723544,13.2713208,DE,hohen-neuendorf-west
Vach,49.5178402,10.986212,DE,vach
Thüngersheim,49.8782733,9.8401951,DE,thungersheim
Wöhrder Wiese,49.4525541,11.0868851,DE,wohrder-wiese
Weißer Turm,49.4501207,11.0702023,DE,weier-turm
Stadtgrenze,49.4654237,11.0110628,DE,stadtgrenze
Schweinau,49.4343552,11.0483933,DE,schweinau
Schoppershof,49.4646488,11.1004389,DE,schoppershof
Scharfreiterring,49.4085609,11.1265763,DE,scharfreiterring
Röthenbach,49.4208907,11.0316395,DE,rothenbach
Rennweg,49.461048,11.0935138,DE,rennweg
Plärrer,49.4483345,11.0650391,DE,plarrer
Langwasser Mitte,49.4046292,11.1319417,DE,langwasser-mitte
Langwasser Nord,49.4123871,11.1215182,DE,langwasser-nord
Opernhaus,49.4468916,11.0747141,DE,opernhaus
Nordostbahnhof,49.4721808,11.1044729,DE,nordostbahnhof
Muggenhof,49.4616933,11.0227221,DE,muggenhof
Messe,49.4159156,11.1141473,DE,messe
Maximilianstraße,49.4552824,11.0421337,DE,maximilianstrae
Lohr Bahnhof,50.0042404,9.5806285,DE,lohr-bahnhof
Louis-Lewin-Straße,52.538977,13.6183463,DE,louis-lewin-strae
Hellersdorf,52.5366883,13.606672,DE,hellersdorf
Schwichtenberg,53.6795077,13.7095196,DE,schwichtenberg
Uhlenhorst,53.6793198,13.7272523,DE,uhlenhorst
Eitze,52.9028622,9.2816789,DE,eitze
Neddenaverbergen,52.8833599,9.3490274,DE,neddenaverbergen
Stemmen,52.8664569,9.3769736,DE,stemmen
Bf. Stüveschacht,52.3223488,8.0123704,DE,bf-stuveschacht
Hessisch Oldendorf,52.1665004,9.2440667,DE,hessisch-oldendorf
Leipzig Miltitzer Allee,51.3154289,12.2681598,DE,leipzig-miltitzer-allee
Steinfurt-Borghorst,52.1185211,7.3985095,DE,steinfurt-borghorst
Märkisches Museum,52.5123348,13.4101754,DE,markisches-museum
Westkreuz (Stadtbahn),52.5010288,13.2847452,DE,westkreuz-stadtbahn
Berlin Ostkreuz (Ostbahn),52.5035668,13.4697788,DE,berlin-ostkreuz-ostbahn
Botanischer Garten,52.4479557,13.3071282,DE,botanischer-garten
Flieden,50.4212752,9.5767341,DE,flieden
Rathaus Spandau,52.5351709,13.1997742,DE,rathaus-spandau
Felde,54.3098483,9.9477312,DE,felde
Wittingen,52.7274361,10.7232155,DE,wittingen
Bad Bodenteich,52.8351003,10.6728222,DE,bad-bodenteich
Kleistpark,52.4903665,13.3602198,DE,kleistpark
Kochstraße/Checkpoint Charlie,52.5060447,13.3906125,DE,kochstrae/checkpoint-charlie
Rathaus Schöneberg,52.4831773,13.341972,DE,rathaus-schoneberg
Viktoria-Luise-Platz,52.4961755,13.3431855,DE,viktoria-luise-platz
Rüdesheimer Platz,52.4732464,13.314415,DE,rudesheimer-platz
Podbielskiallee,52.4641033,13.2957519,DE,podbielskiallee
Augsburger Straße,52.5004423,13.3364644,DE,augsburger-strae
Heidelberger Platz,52.4797961,13.3128835,DE,heidelberger-platz
Spichernstraße,52.4964453,13.3310091,DE,spichernstrae
Fehrbelliner Platz,52.4902993,13.3148438,DE,fehrbelliner-platz
Hermannplatz,52.4862857,13.4245531,DE,hermannplatz
Rathaus Neukölln,52.4816522,13.4341793,DE,rathaus-neukolln
Parchimer Allee,52.4447743,13.4495999,DE,parchimer-allee
Jakob-Kaiser-Platz,52.5362794,13.2933009,DE,jakob-kaiser-platz
Wilmersdorfer Straße,52.5066749,13.3066372,DE,wilmersdorfer-strae
Zitadelle,52.537652,13.2175358,DE,zitadelle
Paulsternstraße,52.5379819,13.2478176,DE,paulsternstrae
Halemweg,52.5366262,13.2861036,DE,halemweg
Ahrensburg Ost,53.6613671,10.2422971,DE,ahrensburg-ost
Reinickendorfer Straße,52.5400429,13.3702888,DE,reinickendorfer-strae
Schönerlinde,52.6525426,13.42858,DE,schonerlinde
Karl-Bonhoeffer-Nervenklinik,52.5786231,13.3335031,DE,karl-bonhoeffer-nervenklinik
Wittenau,52.5956412,13.3347115,DE,wittenau
Rosa-Luxemburg-Platz,52.5276951,13.4104868,DE,rosa-luxemburg-platz
Mierendorffplatz,52.5263437,13.3047721,DE,mierendorffplatz
Haselhorst,52.5387183,13.2330942,DE,haselhorst
Pritzerbe,52.5000311,12.4584653,DE,pritzerbe
Miltzow,54.2012291,13.1968694,DE,miltzow
Wilmersdorf (bei Angermünde),53.112216,13.8920805,DE,wilmersdorf-bei-angermunde
Stephansplatz (Oper/CCH),53.5587463,9.9893053,DE,stephansplatz-oper/cch
Feldstraße (Heiligengeistfeld),53.5569126,9.9686706,DE,feldstrae-heiligengeistfeld
Blankensee,53.4082098,13.2631029,DE,blankensee
Kiel-Hassee CITTI-Park,54.3111901,10.0982125,DE,kiel-hassee-citti-park
Sögel,52.8355103,7.5174102,DE,sogel
Martensdorf,54.3008715,12.9310515,DE,martensdorf
